RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     7.093D-07  3.146D-10
    1    3     1     0  ---    1  1.3D+00  1.4D-06  2.236D-07  3.136D-10
    2    4     0     0  con    0  1.0D+00  5.8D-07  4.667D-08  3.135D-10
    3    5     0     0  con    0  1.0D+00  1.3D-07  4.197D-08  3.135D-10
    4    6     0     0  con    0  1.0D+00  3.3D-07  1.216D-09  3.135D-10
    5    7     0     0  con    0  1.0D+00  6.4D-09  5.772D-10  3.135D-10
    6    8     0     0  con    0  1.0D+00  1.0D-08  1.097D-09  3.135D-10
    7    9     0     0  con    0  1.0D+00  2.4D-08  2.347D-09  3.135D-10
    8   10     0     0  con    0  1.0D+00  7.7D-08  4.557D-09  3.135D-10
    9   11     0     0  con    0  1.0D+00  1.9D-07  7.675D-09  3.135D-10
   10   12     0     0  con    0  1.0D+00  4.7D-07  1.163D-08  3.135D-10
   11   13     0     0  con    0  1.0D+00  9.2D-07  1.436D-08  3.135D-10
   12   14     0     0  con    0  1.0D+00  1.2D-06  1.195D-08  3.135D-10
   13   15     0     0  con    0  1.0D+00  6.4D-07  5.202D-09  3.135D-10
   14   16     0     0  con    0  1.0D+00  2.8D-08  7.478D-10  3.135D-10
   15   17     0     0  con    0  1.0D+00  9.5D-08  1.157D-10  3.135D-10
   16   18     0     0  con    0  1.0D+00  2.1D-08  1.729D-11  3.135D-10
   17   19     0     0  con    0  1.0D+00  6.6D-10  1.273D-11  3.135D-10
   18   20     0     0  con    0  1.0D+00  7.6D-10  1.677D-11  3.135D-10
   19   21     0     0  con    0  1.0D+00  3.3D-09  4.836D-11  3.135D-10
   20   22     0     0  con    0  1.0D+00  5.6D-09  8.881D-11  3.135D-10
   21   23     0     0  con    0  1.0D+00  1.5D-08  1.611D-10  3.135D-10
   22   24     0     0  con    0  1.0D+00  3.8D-08  2.731D-10  3.135D-10
   23   25     0     0  con    0  1.0D+00  1.0D-07  4.531D-10  3.135D-10
   24   26     0     0  con    0  1.0D+00  2.6D-07  7.273D-10  3.135D-10
   25   27     0     0  con    0  1.0D+00  6.3D-07  1.115D-09  3.135D-10
   26   28     0     0  con    0  1.0D+00  1.4D-06  1.526D-09  3.135D-10
   27   29     0     0  con    0  1.0D+00  2.4D-06  2.045D-09  3.135D-10
   28   31     0     0  con    1  1.5D-01  8.1D-07  1.427D-09  3.135D-10
   29   32     0     0  con    0  1.0D+00  1.8D-06  9.434D-10  3.135D-10
   30   33     0     0  con    0  1.0D+00  4.7D-07  2.727D-10  3.135D-10
   31   34     0     0  con    0  1.0D+00  2.5D-07  5.631D-11  3.135D-10
   32   35     0     0  con    0  1.0D+00  9.1D-08  2.469D-11  3.135D-10
   33   36     0     0  con    0  1.0D+00  2.8D-08  2.803D-11  3.135D-10
   34   37     0     0  con    0  1.0D+00  1.2D-08  1.913D-11  3.135D-10
   35   38     0     0  con    0  1.0D+00  2.2D-08  1.060D-11  3.135D-10
   36   39     0     0  con    0  1.0D+00  5.5D-08  3.271D-11  3.135D-10
   37   40     0     0  con    0  1.0D+00  5.2D-08  5.859D-11  3.135D-10
   38   41     0     0  con    0  1.0D+00  1.1D-07  1.203D-10  3.135D-10
   39   42     0     0  con    0  1.0D+00  1.8D-07  2.143D-10  3.135D-10
   40   43     0     0  con    0  1.0D+00  3.5D-07  3.601D-10  3.135D-10
   41   44     0     0  con    0  1.0D+00  6.4D-07  6.377D-10  3.135D-10
   42   45     0     0  con    0  1.0D+00  1.5D-06  7.068D-10  3.135D-10
   43   47     0     0  con    1  8.7D-02  6.0D-07  1.582D-09  3.135D-10
   44   48     0     0  con    0  1.0D+00  2.0D-06  1.455D-09  3.135D-10
   45   49     0     0  con    0  1.0D+00  5.3D-06  9.774D-10  3.135D-10
   46   50     0     0  con    0  1.0D+00  3.5D-06  1.602D-10  3.135D-10
   47   51     0     0  con    0  1.0D+00  1.3D-06  2.085D-10  3.135D-10
   48   53     0     0  con    1  2.9D-01  3.8D-07  1.199D-10  3.135D-10
   49   54     0     0  con    0  1.0D+00  6.5D-07  2.829D-11  3.135D-10
   50   55     0     0  con    0  1.0D+00  1.5D-07  1.313D-11  3.135D-10
   51   56     0     0  con    0  1.0D+00  4.7D-07  6.962D-11  3.135D-10
   52   57     0     0  con    0  1.0D+00  2.0D-07  8.656D-11  3.135D-10
   53   58     0     0  con    0  1.0D+00  3.7D-07  3.424D-11  3.135D-10
   54   60     0     0  con    1  4.1D-01  3.9D-08  6.876D-11  3.135D-10
   55   61     0     0  con    0  1.0D+00  2.1D-07  1.103D-11  3.135D-10
   56   63     0     0  con    1  1.8D-01  1.8D-09  8.872D-12  3.135D-10
   57   67     0     0  con    3  5.1D-01  3.6D-09  4.030D-12  3.135D-10
   58   73     0     0  con    5  3.9D-06  9.8D-15  4.030D-12  3.135D-10

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 2.228E+02 seconds.

