RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     4.251D-04  4.165D-05
    1    4     1     0  ---    2  3.8D+00  2.3D-03  3.876D-04  4.099D-05
    2    5     0     0  con    0  1.0D+00  1.3D-03  9.390D-05  4.068D-05
    3    6     0     0  con    0  1.0D+00  6.5D-04  4.736D-05  4.064D-05
    4    7     0     0  con    0  1.0D+00  4.9D-04  6.660D-05  4.061D-05
    5    8     0     0  con    0  1.0D+00  3.8D-03  2.339D-04  4.042D-05
    6    9     0     0  con    0  1.0D+00  8.4D-03  4.310D-04  4.005D-05
    7   10     0     0  con    0  1.0D+00  2.4D-02  7.492D-04  3.906D-05
    8   11     0     0  con    0  1.0D+00  5.2D-02  1.093D-03  3.710D-05
    9   12     0     0  con    0  1.0D+00  8.6D-02  1.252D-03  3.402D-05
   10   13     0     0  con    0  1.0D+00  8.8D-02  9.039D-04  3.072D-05
   11   14     0     0  con    0  1.0D+00  4.3D-02  2.094D-04  2.909D-05
   12   15     0     0  con    0  1.0D+00  3.9D-03  3.396D-05  2.899D-05
   13   16     0     0  con    0  1.0D+00  7.6D-04  3.526D-05  2.898D-05
   14   17     0     0  con    0  1.0D+00  3.4D-03  8.316D-05  2.895D-05
   15   18     0     0  con    0  1.0D+00  4.6D-03  1.564D-04  2.888D-05
   16   19     0     0  con    0  1.0D+00  1.0D-02  2.841D-04  2.868D-05
   17   20     0     0  con    0  1.0D+00  2.4D-02  4.775D-04  2.818D-05
   18   21     0     0  con    0  1.0D+00  6.6D-02  7.489D-04  2.689D-05
   19   22     0     0  con    0  1.0D+00  1.8D-01  1.114D-03  2.358D-05
   20   24     0     0  con    1  4.1D-01  2.4D-01  9.485D-04  1.978D-05
   21   26     0     0  con    1  5.3D-01  4.0D-01  8.984D-04  1.453D-05
   22   27     0     0  con    0  1.0D+00  2.2D-01  5.059D-04  9.235D-06
   23   28     0     0  con    0  1.0D+00  1.4D-01  1.258D-04  5.338D-06
   24   30     0     0  con    1  5.0D-01  1.6D-01  4.836D-04  4.228D-06
   25   31     0     0  con    0  1.0D+00  8.7D-02  1.207D-04  3.641D-06
   26   32     0     0  con    0  1.0D+00  5.3D-02  1.824D-04  3.321D-06
   27   33     0     0  con    0  1.0D+00  2.4D-02  1.652D-04  3.235D-06
   28   35     0     0  con    1  1.9D-01  2.8D-02  1.094D-04  3.173D-06
   29   36     0     0  con    0  1.0D+00  5.9D-02  6.456D-05  3.078D-06
   30   37     0     0  con    0  1.0D+00  2.6D-02  6.247D-06  3.056D-06
   31   38     0     0  con    0  1.0D+00  1.6D-02  8.242D-06  3.055D-06
   32   39     0     0  con    0  1.0D+00  5.8D-03  2.759D-06  3.051D-06
   33   40     0     0  con    0  1.0D+00  2.2D-02  1.807D-05  3.032D-06
   34   41     0     0  con    0  1.0D+00  2.2D-02  2.869D-05  3.002D-06
   35   42     0     0  con    0  1.0D+00  6.5D-02  8.216D-05  2.912D-06
