RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     5.695D-05  5.750D-06
    1    3     1     0  ---    1  1.8D+00  1.5D-04  1.143D-04  5.749D-06
    2    4     0     0  con    0  1.0D+00  5.8D-05  3.445D-05  5.745D-06
    3    5     0     0  con    0  1.0D+00  6.5D-05  3.641D-05  5.742D-06
    4    6     0     0  con    0  1.0D+00  4.0D-04  7.829D-05  5.730D-06
    5    7     0     0  con    0  1.0D+00  6.4D-04  1.148D-04  5.715D-06
    6    8     0     0  con    0  1.0D+00  8.9D-04  8.324D-05  5.698D-06
    7    9     0     0  con    0  1.0D+00  1.2D-03  3.707D-05  5.676D-06
    8   10     0     0  con    0  1.0D+00  2.0D-03  8.492D-05  5.646D-06
    9   11     0     0  con    0  1.0D+00  1.9D-03  1.442D-04  5.620D-06
   10   12     0     0  con    0  1.0D+00  2.1D-03  1.248D-04  5.594D-06
   11   13     0     0  con    0  1.0D+00  9.2D-04  1.114D-05  5.582D-06
   12   14     0     0  con    0  1.0D+00  2.4D-04  1.704D-05  5.581D-06
   13   15     0     0  con    0  1.0D+00  1.4D-04  1.920D-05  5.581D-06
   14   16     0     0  con    0  1.0D+00  3.2D-04  1.930D-05  5.579D-06
   15   18     0     0  con    1  4.4D-01  1.3D-03  1.048D-04  5.575D-06
   16   19     0     0  con    0  1.0D+00  2.1D-03  7.305D-05  5.562D-06
   17   20     0     0  con    0  1.0D+00  7.5D-03  3.480D-05  5.522D-06
   18   21     0     0  con    0  1.0D+00  2.2D-02  7.056D-05  5.422D-06
   19   22     0     0  con    0  1.0D+00  5.6D-02  1.653D-04  5.179D-06
   20   23     0     0  con    0  1.0D+00  1.3D-01  1.642D-04  4.662D-06
   21   24     0     0  con    0  1.0D+00  2.2D-01  1.573D-04  4.075D-06
   22   27     0     0  con    2  3.9D-02  5.9D-02  2.209D-04  3.881D-06
   23   28     0     0  con    0  1.0D+00  6.4D-02  1.988D-04  2.922D-06
   24   29     0     0  con    0  1.0D+00  1.5D-01  4.327D-04  1.996D-06
   25   30     0     0  con    0  1.0D+00  2.4D-02  4.873D-05  1.852D-06
   26   31     0     0  con    0  1.0D+00  1.7D-01  5.770D-04  1.712D-06
   27   32     0     0  con    0  1.0D+00  1.3D-02  1.724D-04  1.592D-06
   28   33     0     0  con    0  1.0D+00  6.2D-02  4.940D-05  1.530D-06
   29   34     0     0  con    0  1.0D+00  5.3D-02  3.597D-05  1.509D-06
   30   36     0     0  con    1  5.5D-02  5.9D-04  1.068D-05  1.508D-06
   31   37     0     0  con    0  1.0D+00  2.1D-02  6.524D-06  1.505D-06
   32   38     0     0  con    0  1.0D+00  3.2D-03  4.740D-07  1.505D-06
   33   39     0     0  con    0  1.0D+00  5.1D-04  1.121D-07  1.505D-06
   34   40     0     0  con    0  1.0D+00  3.1D-05  1.329D-07  1.505D-06
   35   41     0     0  con    0  1.0D+00  1.9D-04  1.636D-06  1.505D-06
   36   42     0     0  con    0  1.0D+00  2.2D-04  3.029D-06  1.505D-06
   37   43     0     0  con    0  1.0D+00  3.9D-04  5.679D-06  1.505D-06
   38   44     0     0  con    0  1.0D+00  7.9D-04  9.564D-06  1.505D-06
   39   45     0     0  con    0  1.0D+00  1.9D-03  1.574D-05  1.505D-06
   40   46     0     0  con    0  1.0D+00  4.5D-03  2.550D-05  1.504D-06
   41   47     0     0  con    0  1.0D+00  1.2D-02  4.073D-05  1.503D-06
   42   48     0     0  con    0  1.0D+00  3.0D-02  6.455D-05  1.501D-06
   43   51     0     0  con    2  6.7D-01  5.0D-02  8.853D-05  1.497D-06
   44   52     0     0  con    0  1.0D+00  2.2D-01  1.558D-04  1.480D-06
   45   53     0     0  con    0  1.0D+00  4.1D-01  2.327D-04  1.448D-06
   46   54     0     0  con    0  1.0D+00  1.7D+00  4.053D-04  1.296D-06
   47   57     0     0  con    2  5.6D-02  1.1D+00  4.365D-04  1.220D-06
   48   59     0     0  con    1  2.2D-01  1.2D+00  3.483D-04  1.147D-06
   49   60     0     0  con    0  1.0D+00  2.1D-01  1.504D-04  1.093D-06
   50   61     0     0  con    0  1.0D+00  6.1D-01  2.294D-05  1.072D-06
   51   62     0     0  con    0  1.0D+00  8.0D-02  1.383D-05  1.069D-06
   52   63     0     0  con    0  1.0D+00  8.6D-03  3.092D-05  1.068D-06
   53   64     0     0  con    0  1.0D+00  1.0D-02  4.691D-05  1.066D-06
   54   65     0     0  con    0  1.0D+00  7.2D-02  5.484D-05  1.062D-06
   55   66     0     0  con    0  1.0D+00  4.0D-01  5.427D-05  1.050D-06
   56   67     0     0  con    0  1.0D+00  5.6D-01  1.496D-04  1.022D-06
   57   68     0     0  con    0  1.0D+00  8.6D-01  1.379D-04  9.781D-07
   58   70     0     0  con    1  5.3D-01  1.2D+00  5.124D-05  9.378D-07
   59   72     0     0  con    1  4.9D-01  2.2D-01  1.064D-05  9.209D-07
   60   74     0     0  con    1  4.9D-01  6.1D-01  5.435D-05  9.123D-07
   61   75     0     0  con    0  1.0D+00  3.4D-01  2.104D-05  9.102D-07
   62   76     0     0  con    0  1.0D+00  9.7D-02  5.527D-06  9.090D-07
   63   77     0     0  con    0  1.0D+00  4.0D-02  7.441D-07  9.089D-07
