RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     8.430D-05  8.625D-06
    1    3     1     0  ---    1  1.8D+00  2.2D-04  1.714D-04  8.624D-06
    2    4     0     0  con    0  1.0D+00  8.6D-05  5.218D-05  8.614D-06
    3    5     0     0  con    0  1.0D+00  9.9D-05  5.459D-05  8.607D-06
    4    6     0     0  con    0  1.0D+00  5.9D-04  1.172D-04  8.579D-06
    5    7     0     0  con    0  1.0D+00  9.5D-04  1.715D-04  8.547D-06
    6    8     0     0  con    0  1.0D+00  1.3D-03  1.236D-04  8.508D-06
    7    9     0     0  con    0  1.0D+00  1.7D-03  5.454D-05  8.460D-06
    8   10     0     0  con    0  1.0D+00  2.9D-03  1.272D-04  8.395D-06
    9   11     0     0  con    0  1.0D+00  2.7D-03  2.150D-04  8.338D-06
   10   12     0     0  con    0  1.0D+00  3.1D-03  1.861D-04  8.280D-06
   11   13     0     0  con    0  1.0D+00  1.4D-03  1.665D-05  8.255D-06
   12   14     0     0  con    0  1.0D+00  3.7D-04  2.478D-05  8.253D-06
   13   15     0     0  con    0  1.0D+00  2.1D-04  2.784D-05  8.252D-06
   14   16     0     0  con    0  1.0D+00  4.9D-04  2.827D-05  8.248D-06
   15   18     0     0  con    1  4.8D-01  2.0D-03  1.588D-04  8.238D-06
   16   19     0     0  con    0  1.0D+00  3.3D-03  1.098D-04  8.208D-06
   17   20     0     0  con    0  1.0D+00  1.2D-02  5.170D-05  8.118D-06
   18   21     0     0  con    0  1.0D+00  3.3D-02  1.089D-04  7.891D-06
   19   22     0     0  con    0  1.0D+00  8.4D-02  2.258D-04  7.357D-06
   20   23     0     0  con    0  1.0D+00  1.8D-01  1.982D-04  6.310D-06
   21   24     0     0  con    0  1.0D+00  2.3D-01  2.925D-04  5.027D-06
   22   25     0     0  con    0  1.0D+00  1.7D-01  3.997D-04  3.291D-06
   23   26     0     0  con    0  1.0D+00  9.6D-02  5.615D-04  2.651D-06
   24   28     0     0  con    1  6.7D-02  2.8D-02  4.531D-05  2.273D-06
   25   29     0     0  con    0  1.0D+00  1.7D-01  8.205D-04  2.088D-06
   26   30     0     0  con    0  1.0D+00  4.8D-02  8.384D-05  1.819D-06
   27   31     0     0  con    0  1.0D+00  3.8D-02  7.948D-05  1.749D-06
   28   33     0     0  con    1  4.0D-02  3.1D-02  8.869D-05  1.730D-06
   29   34     0     0  con    0  1.0D+00  7.6D-02  1.317D-04  1.673D-06
   30   35     0     0  con    0  1.0D+00  9.8D-03  8.447D-06  1.661D-06
   31   38     0     0  con    2  2.0D-01  3.0D-03  7.110D-06  1.661D-06
   32   39     0     0  con    0  1.0D+00  1.3D-02  1.631D-06  1.660D-06
