RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     7.726D-06  5.751D-07
    1    4     1     0  ---    2  8.2D-01  8.4D-06  3.311D-06  5.751D-07
    2    7     0     0  con    2  2.1D+01  7.8D-05  2.058D-06  5.748D-07
    3    8     0     0  con    0  1.0D+00  2.1D-04  2.526D-06  5.743D-07
    4    9     0     0  con    0  1.0D+00  3.4D-04  2.505D-06  5.737D-07
    5   10     0     0  con    0  1.0D+00  3.8D-04  8.281D-07  5.733D-07
    6   11     0     0  con    0  1.0D+00  8.4D-05  6.665D-07  5.733D-07
    7   12     0     0  con    0  1.0D+00  4.2D-04  2.201D-06  5.730D-07
    8   13     0     0  con    0  1.0D+00  8.7D-04  4.029D-06  5.726D-07
    9   14     0     0  con    0  1.0D+00  2.7D-03  7.312D-06  5.714D-07
   10   15     0     0  con    0  1.0D+00  6.8D-03  1.205D-05  5.685D-07
   11   16     0     0  con    0  1.0D+00  1.7D-02  1.814D-05  5.613D-07
   12   18     0     0  con    1  1.2D-01  5.5D-03  5.929D-05  5.599D-07
   13   19     0     0  con    0  1.0D+00  3.8D-02  3.305D-05  5.440D-07
   14   20     0     0  con    0  1.0D+00  6.6D-02  7.740D-05  5.206D-07
   15   21     0     0  con    0  1.0D+00  4.0D-02  9.911D-05  4.903D-07
   16   22     0     0  con    0  1.0D+00  4.5D-02  1.628D-05  4.555D-07
   17   23     0     0  con    0  1.0D+00  4.7D-02  9.059D-05  4.506D-07
   18   24     0     0  con    0  1.0D+00  6.1D-03  3.529D-05  4.469D-07
   19   25     0     0  con    0  1.0D+00  2.3D-02  5.792D-06  4.450D-07
   20   26     0     0  con    0  1.0D+00  5.5D-03  8.555D-06  4.447D-07
   21   27     0     0  con    0  1.0D+00  9.2D-03  1.459D-05  4.442D-07
   22   28     0     0  con    0  1.0D+00  7.3D-03  1.712D-05  4.435D-07
   23   29     0     0  con    0  1.0D+00  2.8D-03  9.902D-06  4.427D-07
   24   31     0     0  con    1  3.9D-01  3.5D-03  2.362D-06  4.426D-07
   25   32     0     0  con    0  1.0D+00  3.9D-03  1.599D-06  4.426D-07
   26   33     0     0  con    0  1.0D+00  1.3D-03  9.939D-08  4.426D-07
   27   34     0     0  con    0  1.0D+00  1.2D-05  5.535D-08  4.426D-07
   28   35     0     0  con    0  1.0D+00  3.2D-05  1.294D-07  4.426D-07
   29   36     0     0  con    0  1.0D+00  1.9D-05  3.120D-07  4.426D-07
   30   37     0     0  con    0  1.0D+00  4.9D-05  6.779D-07  4.426D-07
   31   38     0     0  con    0  1.0D+00  1.0D-04  1.227D-06  4.426D-07
   32   39     0     0  con    0  1.0D+00  1.8D-04  2.108D-06  4.426D-07
   33   40     0     0  con    0  1.0D+00  3.1D-04  3.556D-06  4.426D-07
   34   41     0     0  con    0  1.0D+00  6.3D-04  5.881D-06  4.425D-07
   35   42     0     0  con    0  1.0D+00  1.4D-03  9.629D-06  4.425D-07
   36   43     0     0  con    0  1.0D+00  3.5D-03  1.544D-05  4.424D-07
   37   44     0     0  con    0  1.0D+00  8.9D-03  2.459D-05  4.422D-07
   38   45     0     0  con    0  1.0D+00  2.2D-02  3.819D-05  4.418D-07
   39   46     0     0  con    0  1.0D+00  5.4D-02  5.674D-05  4.406D-07
   40   47     0     0  con    0  1.0D+00  1.3D-01  7.916D-05  4.378D-07
   41   48     0     0  con    0  1.0D+00  2.7D-01  1.056D-04  4.319D-07
   42   49     0     0  con    0  1.0D+00  5.7D-01  1.378D-04  4.201D-07
   43   53     0     0  con    3  5.0D-01  4.4D-01  1.214D-04  4.107D-07
   44   54     0     0  con    0  1.0D+00  7.4D-01  4.031D-05  3.986D-07
   45   55     0     0  con    0  1.0D+00  8.1D-02  4.056D-05  3.962D-07
   46   56     0     0  con    0  1.0D+00  1.0D-01  3.904D-05  3.948D-07
   47   57     0     0  con    0  1.0D+00  1.1D-01  8.942D-05  3.878D-07
   48   58     0     0  con    0  1.0D+00  9.6D-02  4.295D-05  3.830D-07
   49   59     0     0  con    0  1.0D+00  2.8D-01  1.329D-05  3.767D-07
   50   60     0     0  con    0  1.0D+00  3.0D-01  1.867D-05  3.727D-07
   51   61     0     0  con    0  1.0D+00  2.2D-01  1.251D-05  3.702D-07
   52   63     0     0  con    1  2.2D-01  1.7D-01  1.480D-05  3.688D-07
   53   64     0     0  con    0  1.0D+00  6.6D-02  1.807D-05  3.671D-07
   54   65     0     0  con    0  1.0D+00  5.1D-02  1.755D-05  3.670D-07
   55   66     0     0  con    0  1.0D+00  1.7D-02  1.355D-06  3.669D-07
   56   67     0     0  con    0  1.0D+00  5.4D-04  1.419D-06  3.669D-07
   57   68     0     0  con    0  1.0D+00  1.1D-02  1.806D-06  3.669D-07
   58   69     0     0  con    0  1.0D+00  9.6D-02  1.602D-06  3.667D-07
   59   70     0     0  con    0  1.0D+00  9.5D-02  9.003D-07  3.667D-07
   60   71     0     0  con    0  1.0D+00  1.5D-02  5.881D-08  3.666D-07
   61   72     0     0  con    0  1.0D+00  7.8D-03  2.121D-08  3.666D-07
   62   74     0     0  con    1  3.5D-01  1.1D-03  5.841D-08  3.666D-07
   63   76     0     0  con    1  3.9D-01  5.0D-04  3.873D-08  3.666D-07
   64   84     0     0  con    7  0.0D+00  0.0D+00  3.874D-08  3.666D-07

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 2.364E+02 seconds.

