RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     3.188D-04  3.124D-05
    1    4     1     0  ---    2  3.8D+00  1.7D-03  2.922D-04  3.086D-05
    2    5     0     0  con    0  1.0D+00  9.7D-04  7.184D-05  3.069D-05
    3    6     0     0  con    0  1.0D+00  5.0D-04  3.579D-05  3.066D-05
    4    7     0     0  con    0  1.0D+00  3.7D-04  4.977D-05  3.065D-05
    5    8     0     0  con    0  1.0D+00  2.9D-03  1.766D-04  3.054D-05
    6    9     0     0  con    0  1.0D+00  6.4D-03  3.259D-04  3.032D-05
    7   10     0     0  con    0  1.0D+00  1.9D-02  5.691D-04  2.974D-05
    8   11     0     0  con    0  1.0D+00  4.1D-02  8.393D-04  2.858D-05
    9   12     0     0  con    0  1.0D+00  7.0D-02  9.830D-04  2.668D-05
   10   13     0     0  con    0  1.0D+00  7.4D-02  7.420D-04  2.462D-05
   11   14     0     0  con    0  1.0D+00  3.8D-02  2.019D-04  2.352D-05
   12   15     0     0  con    0  1.0D+00  2.5D-03  2.719D-05  2.343D-05
   13   16     0     0  con    0  1.0D+00  1.3D-03  2.832D-05  2.343D-05
   14   17     0     0  con    0  1.0D+00  3.2D-03  4.896D-05  2.341D-05
   15   18     0     0  con    0  1.0D+00  4.8D-03  9.641D-05  2.338D-05
   16   19     0     0  con    0  1.0D+00  8.4D-03  1.697D-04  2.328D-05
   17   20     0     0  con    0  1.0D+00  1.7D-02  3.222D-04  2.303D-05
   18   21     0     0  con    0  1.0D+00  3.9D-02  4.942D-04  2.242D-05
   19   22     0     0  con    0  1.0D+00  1.1D-01  8.297D-04  2.078D-05
   20   23     0     0  con    0  1.0D+00  2.9D-01  8.572D-04  1.682D-05
   21   25     0     0  con    1  4.8D-01  3.6D-01  6.638D-04  1.289D-05
   22   26     0     0  con    0  1.0D+00  2.4D-01  7.690D-04  9.151D-06
   23   27     0     0  con    0  1.0D+00  8.5D-02  1.913D-04  5.783D-06
   24   28     0     0  con    0  1.0D+00  2.3D-01  8.240D-04  4.974D-06
   25   29     0     0  con    0  1.0D+00  8.6D-02  2.504D-04  4.275D-06
   26   30     0     0  con    0  1.0D+00  4.6D-02  2.088D-04  3.984D-06
   27   31     0     0  con    0  1.0D+00  2.5D-01  2.226D-04  3.193D-06
   28   32     0     0  con    0  1.0D+00  2.8D-02  2.907D-05  3.051D-06
   29   33     0     0  con    0  1.0D+00  5.3D-02  1.721D-05  3.019D-06
   30   34     0     0  con    0  1.0D+00  7.2D-03  1.123D-05  3.016D-06
   31   35     0     0  con    0  1.0D+00  3.4D-03  4.563D-06  3.016D-06
   32   36     0     0  con    0  1.0D+00  2.9D-03  7.023D-06  3.015D-06
   33   37     0     0  con    0  1.0D+00  6.3D-03  2.070D-05  3.012D-06
   34   38     0     0  con    0  1.0D+00  1.1D-02  4.008D-05  3.006D-06
   35   39     0     0  con    0  1.0D+00  2.3D-02  6.892D-05  2.989D-06
   36   40     0     0  con    0  1.0D+00  7.1D-02  6.151D-05  2.915D-06
   37   43     0     0  con    2  2.9D-02  5.3D-02  9.619D-05  2.868D-06
   38   44     0     0  con    0  1.0D+00  4.3D-02  2.077D-04  2.826D-06
   39   45     0     0  con    0  1.0D+00  4.4D-02  1.379D-04  2.688D-06
