RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            7     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.124D-04  2.082D-05
    1    4     1     0  ---    2  3.8D+00  1.1D-03  1.978D-04  2.066D-05
    2    5     0     0  con    0  1.0D+00  6.7D-04  4.868D-05  2.058D-05
    3    6     0     0  con    0  1.0D+00  3.2D-04  2.426D-05  2.057D-05
    4    7     0     0  con    0  1.0D+00  2.5D-04  3.577D-05  2.056D-05
    5    8     0     0  con    0  1.0D+00  1.5D-03  1.067D-04  2.052D-05
    6    9     0     0  con    0  1.0D+00  3.5D-03  1.991D-04  2.044D-05
    7   10     0     0  con    0  1.0D+00  1.0D-02  3.483D-04  2.024D-05
    8   11     0     0  con    0  1.0D+00  2.3D-02  5.344D-04  1.978D-05
    9   12     0     0  con    0  1.0D+00  4.6D-02  6.841D-04  1.894D-05
   10   13     0     0  con    0  1.0D+00  5.8D-02  6.176D-04  1.789D-05
   11   14     0     0  con    0  1.0D+00  4.2D-02  2.763D-04  1.710D-05
   12   15     0     0  con    0  1.0D+00  8.2D-03  2.182D-05  1.692D-05
   13   16     0     0  con    0  1.0D+00  1.5D-03  3.144D-05  1.692D-05
   14   17     0     0  con    0  1.0D+00  2.1D-03  5.557D-05  1.691D-05
   15   18     0     0  con    0  1.0D+00  4.3D-03  9.011D-05  1.688D-05
   16   19     0     0  con    0  1.0D+00  8.8D-03  1.916D-04  1.680D-05
   17   20     0     0  con    0  1.0D+00  1.3D-02  2.616D-04  1.664D-05
   18   21     0     0  con    0  1.0D+00  5.4D-02  4.582D-04  1.599D-05
   19   22     0     0  con    0  1.0D+00  1.4D-01  6.094D-04  1.448D-05
   20   23     0     0  con    0  1.0D+00  3.8D-01  4.286D-04  1.116D-05
   21   24     0     0  con    0  1.0D+00  3.3D-01  7.694D-04  8.997D-06
   22   25     0     0  con    0  1.0D+00  1.2D-01  2.002D-04  5.274D-06
   23   26     0     0  con    0  1.0D+00  1.8D-01  5.561D-04  4.170D-06
   24   27     0     0  con    0  1.0D+00  6.7D-02  1.465D-04  3.925D-06
   25   28     0     0  con    0  1.0D+00  6.9D-02  1.940D-04  3.571D-06
   26   29     0     0  con    0  1.0D+00  7.9D-02  2.424D-04  3.375D-06
   27   30     0     0  con    0  1.0D+00  8.4D-02  1.327D-04  3.172D-06
   28   31     0     0  con    0  1.0D+00  5.2D-02  7.003D-05  3.091D-06
   29   32     0     0  con    0  1.0D+00  4.1D-02  1.917D-05  3.059D-06
   30   33     0     0  con    0  1.0D+00  1.3D-02  2.588D-06  3.055D-06
   31   34     0     0  con    0  1.0D+00  2.2D-03  2.195D-06  3.055D-06
   32   35     0     0  con    0  1.0D+00  1.3D-03  2.721D-06  3.055D-06
   33   36     0     0  con    0  1.0D+00  4.9D-03  6.252D-06  3.054D-06
   34   37     0     0  con    0  1.0D+00  3.5D-03  2.204D-05  3.053D-06
   35   38     0     0  con    0  1.0D+00  9.6D-03  2.861D-05  3.049D-06
   36   39     0     0  con    0  1.0D+00  1.8D-02  5.733D-05  3.034D-06
   37   40     0     0  con    0  1.0D+00  3.8D-02  5.659D-05  3.002D-06
   38   41     0     0  con    0  1.0D+00  7.1D-02  5.899D-05  2.936D-06
   39   42     0     0  con    0  1.0D+00  2.1D-02  1.832D-05  2.890D-06
   40   44     0     0  con    1  4.3D-01  1.8D-02  3.592D-05  2.872D-06
   41   45     0     0  con    0  1.0D+00  5.4D-02  4.514D-05  2.831D-06
   42   47     0     0  con    1  5.0D+00  5.9D-02  1.326D-04  2.657D-06
   43   49     0     0  con    1  4.4D-01  7.2D-02  1.142D-04  2.450D-06
   44   51     0     0  con    1  1.7D-01  2.9D-02  7.883D-05  2.432D-06
   45   52     0     0  con    0  1.0D+00  2.0D-02  2.734D-05  2.413D-06
   46   54     0     0  con    1  2.4D-01  2.2D-02  7.366D-05  2.401D-06
   47   55     0     0  con    0  1.0D+00  2.7D-02  8.009D-05  2.370D-06
   48   57     0     0  con    1  4.9D-01  6.1D-02  1.327D-04  2.318D-06
   49   58     0     0  con    0  1.0D+00  3.8D-02  1.142D-04  2.240D-06
   50   59     0     0  con    0  1.0D+00  2.7D-02  1.437D-04  2.220D-06
   51   61     0     0  con    1  4.5D-01  4.8D-02  1.832D-05  2.121D-06
   52   63     0     0  con    1  1.6D-01  1.6D-02  6.346D-05  2.110D-06
   53   64     0     0  con    0  1.0D+00  1.7D-02  7.730D-05  2.093D-06
   54   65     0     0  con    0  1.0D+00  3.4D-02  7.408D-05  2.072D-06
   55   66     0     0  con    0  1.0D+00  4.0D-02  7.887D-05  2.052D-06
   56   68     0     0  con    1  2.8D-01  2.4D-02  4.707D-05  2.039D-06
   57   69     0     0  con    0  1.0D+00  5.3D-02  7.946D-05  2.007D-06
   58   70     0     0  con    0  1.0D+00  4.8D-02  6.600D-05  1.975D-06
   59   72     0     0  con    1  4.5D-01  2.2D-02  9.415D-05  1.962D-06
   60   73     0     0  con    0  1.0D+00  3.2D-02  4.530D-05  1.928D-06
   61   74     0     0  con    0  1.0D+00  2.6D-02  5.393D-05  1.915D-06
   62   75     0     0  con    0  1.0D+00  6.3D-02  2.496D-05  1.892D-06
   63   77     0     0  con    1  2.4D-01  2.1D-02  5.450D-05  1.886D-06
   64   78     0     0  con    0  1.0D+00  2.6D-02  5.449D-05  1.874D-06
   65   79     0     0  con    0  1.0D+00  6.7D-03  1.868D-05  1.867D-06
   66   80     0     0  con    0  1.0D+00  3.4D-02  4.049D-05  1.861D-06
   67   81     0     0  con    0  1.0D+00  2.5D-02  2.961D-05  1.854D-06
   68   82     0     0  con    0  1.0D+00  1.7D-02  3.687D-06  1.850D-06
   69   84     0     0  con    1  4.6D-01  2.3D-02  1.747D-05  1.848D-06
   70   85     0     0  con    0  1.0D+00  1.7D-02  1.676D-05  1.846D-06
   71   86     0     0  con    0  1.0D+00  2.0D-02  2.825D-06  1.843D-06
   72   87     0     0  con    0  1.0D+00  4.9D-02  2.385D-05  1.840D-06
   73   88     0     0  con    0  1.0D+00  2.1D-02  1.548D-05  1.836D-06
   74   89     0     0  con    0  1.0D+00  5.2D-02  1.938D-05  1.834D-06
   75   90     0     0  con    0  1.0D+00  3.4D-03  7.518D-06  1.831D-06
   76   91     0     0  con    0  1.0D+00  5.9D-02  1.308D-05  1.826D-06
   77   92     0     0  con    0  1.0D+00  4.4D-03  1.241D-05  1.825D-06
   78   93     0     0  con    0  1.0D+00  2.0D-02  5.464D-06  1.824D-06
   79   94     0     0  con    0  1.0D+00  8.8D-03  3.335D-06  1.824D-06
   80   95     0     0  con    0  1.0D+00  1.3D-03  2.381D-06  1.824D-06
   81   96     0     0  con    0  1.0D+00  1.3D-03  1.075D-06  1.824D-06
   82   97     0     0  con    0  1.0D+00  1.0D-03  6.389D-07  1.824D-06
   83   98     0     0  con    0  1.0D+00  3.9D-03  3.448D-06  1.824D-06
   84  101     0     0  con    2  7.1D-01  3.0D-03  1.773D-06  1.824D-06
   85  116     0     0  con   14  2.9D-02  2.7D-04  2.632D-06  1.824D-06
   86  125     0     0  con    8  7.9D-03  7.2D-05  2.611D-06  1.824D-06
   87  126     0     0  con    0  1.0D+00  2.6D-04  1.478D-06  1.824D-06
   88  142     0     0  con   15  0.0D+00  0.0D+00  1.478D-06  1.824D-06

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 4.630E+02 seconds.

