RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.960D-05  2.875D-06
    1    3     1     0  ---    1  1.6D+00  7.0D-05  5.278D-05  2.875D-06
    2    4     0     0  con    0  1.0D+00  2.6D-05  1.673D-05  2.874D-06
    3    5     0     0  con    0  1.0D+00  3.5D-05  1.850D-05  2.873D-06
    4    6     0     0  con    0  1.0D+00  1.9D-04  3.926D-05  2.870D-06
    5    7     0     0  con    0  1.0D+00  3.2D-04  5.843D-05  2.867D-06
    6    8     0     0  con    0  1.0D+00  4.4D-04  4.346D-05  2.862D-06
    7    9     0     0  con    0  1.0D+00  5.8D-04  1.956D-05  2.857D-06
    8   10     0     0  con    0  1.0D+00  1.1D-03  4.141D-05  2.848D-06
    9   11     0     0  con    0  1.0D+00  9.7D-04  7.113D-05  2.842D-06
   10   12     0     0  con    0  1.0D+00  1.1D-03  6.078D-05  2.835D-06
   11   13     0     0  con    0  1.0D+00  4.4D-04  5.595D-06  2.832D-06
   12   14     0     0  con    0  1.0D+00  1.1D-04  8.685D-06  2.832D-06
   13   15     0     0  con    0  1.0D+00  7.1D-05  1.018D-05  2.832D-06
   14   16     0     0  con    0  1.0D+00  1.5D-04  1.093D-05  2.832D-06
   15   18     0     0  con    1  5.1D-01  5.1D-04  4.915D-05  2.831D-06
   16   19     0     0  con    0  1.0D+00  7.3D-04  3.794D-05  2.829D-06
   17   20     0     0  con    0  1.0D+00  2.9D-03  1.668D-05  2.821D-06
   18   21     0     0  con    0  1.0D+00  8.3D-03  2.811D-05  2.801D-06
   19   22     0     0  con    0  1.0D+00  2.3D-02  7.210D-05  2.751D-06
   20   23     0     0  con    0  1.0D+00  5.7D-02  1.166D-04  2.632D-06
   21   24     0     0  con    0  1.0D+00  1.2D-01  9.333D-05  2.397D-06
   22   25     0     0  con    0  1.0D+00  1.5D-01  2.013D-04  2.103D-06
   23   26     0     0  con    0  1.0D+00  1.2D-01  2.347D-04  1.639D-06
   24   28     0     0  con    1  4.0D-01  2.6D-02  2.543D-04  1.509D-06
   25   30     0     0  con    1  7.9D-02  4.6D-02  8.362D-05  1.362D-06
   26   32     0     0  con    1  4.4D-01  7.3D-02  1.364D-04  1.282D-06
   27   33     0     0  con    0  1.0D+00  9.7D-02  3.295D-04  1.246D-06
   28   34     0     0  con    0  1.0D+00  6.6D-03  7.800D-05  1.210D-06
   29   35     0     0  con    0  1.0D+00  3.3D-02  2.873D-05  1.193D-06
   30   36     0     0  con    0  1.0D+00  4.9D-02  3.354D-05  1.182D-06
   31   38     0     0  con    1  1.5D-01  1.1D-03  2.279D-05  1.181D-06
   32   39     0     0  con    0  1.0D+00  1.4D-02  8.017D-06  1.180D-06
   33   40     0     0  con    0  1.0D+00  3.4D-03  2.819D-07  1.180D-06
   34   41     0     0  con    0  1.0D+00  3.4D-04  7.680D-08  1.180D-06
   35   44     0     0  con    2  2.1D+01  9.8D-05  1.026D-06  1.180D-06
   36   45     0     0  con    0  1.0D+00  2.2D-04  2.671D-06  1.180D-06
   37   46     0     0  con    0  1.0D+00  6.9D-04  6.597D-06  1.180D-06
   38   47     0     0  con    0  1.0D+00  1.1D-03  1.026D-05  1.180D-06
   39   48     0     0  con    0  1.0D+00  2.0D-03  1.138D-05  1.180D-06
   40   49     0     0  con    0  1.0D+00  4.5D-03  2.601D-06  1.180D-06
   41   50     0     0  con    0  1.0D+00  3.5D-03  2.528D-06  1.180D-06
   42   51     0     0  con    0  1.0D+00  4.1D-03  1.989D-06  1.179D-06
   43   52     0     0  con    0  1.0D+00  1.0D-02  1.328D-05  1.179D-06
   44   53     0     0  con    0  1.0D+00  1.9D-02  3.254D-05  1.178D-06
   45   55     0     0  con    1  4.6D-02  3.2D-02  6.342D-05  1.177D-06
   46   57     0     0  con    1  5.0D+00  5.0D-02  4.165D-06  1.168D-06
   47   58     0     0  con    0  1.0D+00  2.0D-01  6.337D-05  1.152D-06
   48   59     0     0  con    0  1.0D+00  3.5D-01  2.256D-05  1.134D-06
   49   60     0     0  con    0  1.0D+00  2.7D-01  2.292D-05  1.132D-06
   50   61     0     0  con    0  1.0D+00  3.5D-02  1.392D-05  1.128D-06
   51   63     0     0  con    1  2.9D-01  2.6D-02  5.028D-05  1.126D-06
   52   64     0     0  con    0  1.0D+00  1.1D-01  5.744D-05  1.123D-06
   53   65     0     0  con    0  1.0D+00  4.7D-01  3.889D-05  1.113D-06
   54   66     0     0  con    0  1.0D+00  2.6D-01  7.851D-05  1.104D-06
   55   67     0     0  con    0  1.0D+00  5.3D-01  1.388D-04  1.086D-06
   56   68     0     0  con    0  1.0D+00  4.8D-01  1.893D-04  1.065D-06
   57   69     0     0  con    0  1.0D+00  4.9D-01  2.487D-04  1.017D-06
   58   70     0     0  con    0  1.0D+00  8.6D-01  1.723D-04  8.787D-07
   59   71     0     0  con    0  1.0D+00  8.2D-01  2.979D-05  8.354D-07
   60   72     0     0  con    0  1.0D+00  2.4D-01  1.769D-05  8.333D-07
   61   73     0     0  con    0  1.0D+00  4.2D-01  8.627D-05  8.152D-07
   62   74     0     0  con    0  1.0D+00  4.8D-01  2.359D-05  8.003D-07
   63   75     0     0  con    0  1.0D+00  8.3D-01  2.330D-05  7.938D-07
   64   76     0     0  con    0  1.0D+00  1.4D-01  9.643D-06  7.876D-07
   65   77     0     0  con    0  1.0D+00  6.8D-01  4.364D-05  7.796D-07
   66   78     0     0  con    0  1.0D+00  5.1D-01  3.292D-05  7.781D-07
   67   79     0     0  con    0  1.0D+00  2.1D-02  2.437D-05  7.760D-07
   68   80     0     0  con    0  1.0D+00  6.4D-03  1.426D-05  7.757D-07
   69   81     0     0  con    0  1.0D+00  5.9D-02  4.516D-06  7.756D-07
   70   82     0     0  con    0  1.0D+00  5.6D-02  1.113D-06  7.756D-07
   71   83     0     0  con    0  1.0D+00  6.6D-03  1.659D-07  7.756D-07
   72   84     0     0  con    0  1.0D+00  8.4D-04  7.907D-08  7.756D-07
   73   85     0     0  con    0  1.0D+00  1.8D-03  1.846D-07  7.756D-07
   74   86     0     0  con    0  1.0D+00  9.8D-03  1.471D-07  7.756D-07
