RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.390D-04  1.438D-05
    1    3     1     0  ---    1  1.8D+00  3.7D-04  2.902D-04  1.437D-05
    2    4     0     0  con    0  1.0D+00  1.5D-04  8.764D-05  1.434D-05
    3    5     0     0  con    0  1.0D+00  1.6D-04  9.060D-05  1.432D-05
    4    6     0     0  con    0  1.0D+00  1.0D-03  1.948D-04  1.425D-05
    5    7     0     0  con    0  1.0D+00  1.6D-03  2.830D-04  1.416D-05
    6    8     0     0  con    0  1.0D+00  2.2D-03  2.016D-04  1.405D-05
    7    9     0     0  con    0  1.0D+00  2.8D-03  8.751D-05  1.392D-05
    8   10     0     0  con    0  1.0D+00  4.5D-03  2.107D-04  1.375D-05
    9   11     0     0  con    0  1.0D+00  4.3D-03  3.527D-04  1.361D-05
   10   12     0     0  con    0  1.0D+00  4.9D-03  3.030D-04  1.345D-05
   11   13     0     0  con    0  1.0D+00  2.1D-03  2.806D-05  1.339D-05
   12   14     0     0  con    0  1.0D+00  5.9D-04  3.767D-05  1.338D-05
   13   15     0     0  con    0  1.0D+00  3.1D-04  4.358D-05  1.338D-05
   14   16     0     0  con    0  1.0D+00  7.2D-04  4.783D-05  1.337D-05
   15   17     0     0  con    0  1.0D+00  4.8D-03  3.428D-04  1.335D-05
   16   18     0     0  con    0  1.0D+00  2.9D-03  1.839D-04  1.328D-05
   17   19     0     0  con    0  1.0D+00  1.1D-02  7.387D-05  1.311D-05
   18   20     0     0  con    0  1.0D+00  3.8D-02  4.549D-04  1.264D-05
   19   21     0     0  con    0  1.0D+00  1.0D-01  9.070D-04  1.146D-05
   20   22     0     0  con    0  1.0D+00  3.0D-01  7.045D-04  8.521D-06
   21   24     0     0  con    1  3.7D-01  3.7D-01  3.064D-04  5.309D-06
   22   25     0     0  con    0  1.0D+00  2.9D-01  1.062D-03  3.196D-06
   23   28     0     0  con    2  5.0D-01  2.1D-02  6.332D-04  2.501D-06
   24   29     0     0  con    0  1.0D+00  6.5D-02  1.892D-04  1.885D-06
   25   30     0     0  con    0  1.0D+00  5.3D-03  1.582D-04  1.861D-06
   26   31     0     0  con    0  1.0D+00  1.0D-02  1.167D-04  1.846D-06
   27   32     0     0  con    0  1.0D+00  5.6D-02  3.266D-05  1.812D-06
   28   33     0     0  con    0  1.0D+00  4.9D-03  3.611D-06  1.811D-06
   29   34     0     0  con    0  1.0D+00  2.2D-03  7.293D-07  1.811D-06
   30   35     0     0  con    0  1.0D+00  2.8D-04  1.172D-07  1.811D-06
   31   36     0     0  con    0  1.0D+00  2.4D-05  1.241D-07  1.811D-06
   32   37     0     0  con    0  1.0D+00  1.9D-04  5.020D-07  1.811D-06
   33   38     0     0  con    0  1.0D+00  2.7D-04  1.041D-06  1.811D-06
   34   39     0     0  con    0  1.0D+00  4.1D-04  1.902D-06  1.811D-06
   35   40     0     0  con    0  1.0D+00  7.4D-04  3.390D-06  1.811D-06
   36   41     0     0  con    0  1.0D+00  1.2D-03  5.630D-06  1.811D-06
   37   42     0     0  con    0  1.0D+00  2.3D-03  9.313D-06  1.810D-06
   38   43     0     0  con    0  1.0D+00  4.8D-03  1.513D-05  1.810D-06
