RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.854D-02  1.080D-02
    1    3     1     0  ---    1  1.5D+01  4.4D-01  7.979D-03  2.743D-03
    2    5     0     0  con    1  4.6D-01  1.2D-01  2.354D-03  1.933D-03
    3    6     0     0  con    0  1.0D+00  5.5D-02  8.469D-04  1.865D-03
    4    7     0     0  con    0  1.0D+00  1.2D-02  2.656D-04  1.857D-03
    5    8     0     0  con    0  1.0D+00  8.1D-03  3.399D-04  1.854D-03
    6    9     0     0  con    0  1.0D+00  7.0D-02  8.917D-04  1.833D-03
    7   10     0     0  con    0  1.0D+00  1.5D-01  1.471D-03  1.796D-03
    8   11     0     0  con    0  1.0D+00  3.9D-01  2.163D-03  1.711D-03
    9   12     0     0  con    0  1.0D+00  6.1D-01  3.320D-03  1.579D-03
   10   13     0     0  con    0  1.0D+00  8.3D-01  3.871D-03  1.340D-03
   11   14     0     0  con    0  1.0D+00  8.9D-01  7.863D-04  9.523D-04
   12   16     0     0  con    1  3.7D-01  3.7D-01  1.520D-03  9.067D-04
   13   17     0     0  con    0  1.0D+00  6.6D-01  1.420D-03  8.053D-04
   14   18     0     0  con    0  1.0D+00  3.4D-01  4.593D-04  7.296D-04
   15   20     0     0  con    1  4.1D-01  4.3D-01  6.849D-04  6.885D-04
   16   22     0     0  con    1  4.4D-01  2.3D-01  9.900D-04  6.755D-04
   17   23     0     0  con    0  1.0D+00  3.1D-01  7.665D-04  6.491D-04
   18   24     0     0  con    0  1.0D+00  4.0D-01  8.905D-04  6.176D-04
   19   25     0     0  con    0  1.0D+00  4.2D-01  6.653D-04  5.934D-04
   20   26     0     0  con    0  1.0D+00  2.6D-01  5.107D-04  5.803D-04
   21   29     0     0  con    2  9.1D-02  2.1D-01  5.854D-04  5.740D-04
   22   30     0     0  con    0  1.0D+00  4.4D-01  4.986D-04  5.652D-04
   23   31     0     0  con    0  1.0D+00  7.9D-02  8.427D-04  5.553D-04
   24   32     0     0  con    0  1.0D+00  3.6D-01  4.362D-04  5.430D-04
   25   34     0     0  con    1  3.7D-01  3.6D-01  2.893D-04  5.349D-04
   26   35     0     0  con    0  1.0D+00  5.7D-01  1.388D-03  5.196D-04
   27   36     0     0  con    0  1.0D+00  2.9D-01  8.755D-04  5.059D-04
   28   38     0     0  con    1  3.3D-01  5.8D-01  4.947D-04  4.847D-04
   29   40     0     0  con    1  1.8D-01  4.3D-01  1.115D-03  4.785D-04
   30   41     0     0  con    0  1.0D+00  2.0D-01  7.593D-04  4.663D-04
   31   42     0     0  con    0  1.0D+00  4.6D-01  1.253D-03  4.491D-04
   32   43     0     0  con    0  1.0D+00  1.7D+00  1.155D-03  4.041D-04
   33   44     0     0  con    0  1.0D+00  1.6D+00  1.163D-03  3.106D-04
   34   47     0     0  con    2  8.8D-02  7.1D-01  1.114D-03  2.761D-04
   35   49     0     0  con    1  2.3D-01  4.5D-01  2.239D-03  2.652D-04
   36   50     0     0  con    0  1.0D+00  5.5D-01  1.740D-03  2.466D-04
