RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     4.694D-04  5.307D-05
    1    4     1     0  ---    2  1.7D+00  8.2D-04  1.028D-04  5.287D-05
    2    6     0     0  con    1  5.0D+00  1.2D-03  6.244D-05  5.272D-05
    3    7     0     0  con    0  1.0D+00  3.2D-03  6.262D-05  5.252D-05
    4    8     0     0  con    0  1.0D+00  2.5D-03  4.574D-05  5.243D-05
    5    9     0     0  con    0  1.0D+00  4.3D-03  2.924D-05  5.230D-05
    6   10     0     0  con    0  1.0D+00  8.2D-03  4.720D-05  5.213D-05
    7   11     0     0  con    0  1.0D+00  2.2D-02  8.099D-05  5.171D-05
    8   12     0     0  con    0  1.0D+00  6.0D-02  1.694D-04  5.069D-05
    9   13     0     0  con    0  1.0D+00  1.4D-01  3.066D-04  4.852D-05
   10   14     0     0  con    0  1.0D+00  2.1D-01  4.511D-04  4.537D-05
   11   15     0     0  con    0  1.0D+00  2.3D-01  6.007D-04  4.050D-05
   12   17     0     0  con    1  2.1D-01  1.2D-01  7.353D-04  3.865D-05
   13   18     0     0  con    0  1.0D+00  3.0D-01  5.175D-04  2.844D-05
   14   19     0     0  con    0  1.0D+00  1.4D-01  9.355D-04  2.049D-05
   15   21     0     0  con    1  4.5D-01  2.0D-01  1.493D-03  1.736D-05
   16   22     0     0  con    0  1.0D+00  1.7D-01  8.901D-04  1.367D-05
   17   23     0     0  con    0  1.0D+00  8.5D-02  3.515D-04  1.073D-05
   18   24     0     0  con    0  1.0D+00  2.6D-01  5.403D-04  8.608D-06
   19   25     0     0  con    0  1.0D+00  1.2D-01  3.567D-04  5.652D-06
   20   26     0     0  con    0  1.0D+00  1.9D-01  2.062D-04  2.675D-06
   21   28     0     0  con    1  3.4D-01  1.2D-01  4.324D-04  2.085D-06
   22   29     0     0  con    0  1.0D+00  1.4D-01  3.417D-04  1.167D-06
   23   30     0     0  con    0  1.0D+00  1.0D-01  2.030D-04  3.635D-07
   24   31     0     0  con    0  1.0D+00  8.3D-02  4.969D-05  9.913D-08
   25   32     0     0  con    0  1.0D+00  6.2D-02  3.012D-05  3.369D-08
   26   34     0     0  con    1  3.6D-01  5.2D-03  1.351D-05  2.482D-08
   27   35     0     0  con    0  1.0D+00  2.0D-02  2.057D-06  2.123D-08
   28   36     0     0  con    0  1.0D+00  1.7D-03  3.893D-06  2.120D-08
   29   37     0     0  con    0  1.0D+00  6.7D-05  3.375D-06  2.119D-08
   30   38     0     0  con    0  1.0D+00  3.6D-04  6.696D-08  2.117D-08
   31   39     0     0  con    0  1.0D+00  1.6D-05  3.575D-08  2.117D-08
