RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =            5     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.116D-04  1.150D-05
    1    3     1     0  ---    1  1.8D+00  3.0D-04  2.290D-04  1.150D-05
    2    4     0     0  con    0  1.0D+00  1.1D-04  6.991D-05  1.148D-05
    3    5     0     0  con    0  1.0D+00  1.3D-04  7.272D-05  1.147D-05
    4    6     0     0  con    0  1.0D+00  7.9D-04  1.560D-04  1.142D-05
    5    7     0     0  con    0  1.0D+00  1.3D-03  2.277D-04  1.136D-05
    6    8     0     0  con    0  1.0D+00  1.7D-03  1.633D-04  1.129D-05
    7    9     0     0  con    0  1.0D+00  2.3D-03  7.148D-05  1.121D-05
    8   10     0     0  con    0  1.0D+00  3.7D-03  1.690D-04  1.110D-05
    9   11     0     0  con    0  1.0D+00  3.5D-03  2.843D-04  1.100D-05
   10   12     0     0  con    0  1.0D+00  4.0D-03  2.455D-04  1.090D-05
   11   13     0     0  con    0  1.0D+00  1.8D-03  2.223D-05  1.086D-05
   12   14     0     0  con    0  1.0D+00  4.8D-04  3.177D-05  1.085D-05
   13   15     0     0  con    0  1.0D+00  2.7D-04  3.601D-05  1.085D-05
   14   16     0     0  con    0  1.0D+00  6.2D-04  3.773D-05  1.084D-05
   15   17     0     0  con    0  1.0D+00  4.9D-03  3.459D-04  1.084D-05
   16   18     0     0  con    0  1.0D+00  2.1D-03  1.472D-04  1.078D-05
   17   19     0     0  con    0  1.0D+00  6.7D-03  5.189D-05  1.069D-05
   18   20     0     0  con    0  1.0D+00  2.9D-02  4.052D-04  1.038D-05
   19   21     0     0  con    0  1.0D+00  7.8D-02  8.464D-04  9.635D-06
   20   22     0     0  con    0  1.0D+00  2.5D-01  9.207D-04  7.424D-06
   21   24     0     0  con    1  2.1D-01  3.5D-01  4.542D-04  4.364D-06
   22   26     0     0  con    1  3.8D-01  1.9D-01  1.449D-04  2.863D-06
   23   28     0     0  con    1  4.6D-01  5.9D-02  3.368D-04  2.189D-06
   24   30     0     0  con    1  4.4D-01  8.0D-02  2.309D-04  1.907D-06
   25   33     0     0  con    2  2.3D+00  5.6D-02  3.468D-04  1.867D-06
   26   34     0     0  con    0  1.0D+00  1.8D-02  2.449D-04  1.825D-06
   27   35     0     0  con    0  1.0D+00  5.5D-02  4.598D-05  1.754D-06
   28   36     0     0  con    0  1.0D+00  1.3D-02  7.325D-06  1.751D-06
   29   37     0     0  con    0  1.0D+00  2.8D-03  4.617D-07  1.751D-06
   30   39     0     0  con    1  1.2D-01  7.3D-05  3.814D-07  1.751D-06
